doc_label,doc_content
doyle-21-21,cabin entrance locked within hatches lumbered coils rigging
doyle-21-21,going forward forecastle found slide scuttle open
doyle-21-21,seeing light went found old rigger wrapped tattered pea jacket
doyle-21-21,thrown whole length upon two chests face downwards inclosed folded arms
doyle-21-21,profoundest slumber slept upon
doyle-21-22,sailors saw queequeg gone looking dubiously sleeper
doyle-21-22,seemed wharf queequeg noticed alluded hence would thought optically deceived matter elijah otherwise inexplicable question
doyle-21-22,beat thing marking sleeper jocularly hinted queequeg perhaps best sit body telling establish accordingly
doyle-21-22,put hand upon sleeper rear though feeling soft enough without ado sat quietly
doyle-21-23,gracious
doyle-21-23,queequeg sit
doyle-21-24,oh
doyle-21-24,perry dood seat queequeg country way hurt face
doyle-21-25,face call face
doyle-21-25,benevolent countenance hard breathes heaving get queequeg heavy grinding face poor
doyle-21-25,get queequeg
doyle-21-25,look twitch soon
doyle-21-25,wonder wake
doyle-21-26,queequeg removed beyond head sleeper lighted tomahawk pipe
doyle-21-26,sat feet
doyle-21-26,kept pipe passing sleeper one
doyle-21-26,meanwhile upon questioning broken fashion queequeg gave understand land owing absence settees sofas sorts king chiefs great people generally custom fattening lower orders ottomans furnish house comfortably respect buy eight ten lazy fellows lay round piers alcoves
doyle-21-26,besides convenient excursion much better garden chairs convertible walking sticks upon occasion chief calling attendant desiring make settee spreading tree perhaps damp marshy place
doyle-21-27,narrating things every time queequeg received tomahawk flourished hatchet side sleeper head
doyle-21-28,queequeg
doyle-21-29,perry easy kill e oh
doyle-21-29,perry easy
doyle-21-30,going wild reminiscences tomahawk pipe seemed two uses brained foes soothed soul directly attracted sleeping rigger
doyle-21-30,strong vapor completely filling contracted hole began tell upon
doyle-21-30,breathed sort muffledness seemed troubled nose revolved twice sat rubbed eyes
doyle-21-31,holloa breathed last ye smokers
doyle-21-32,shipped men answered sail
doyle-21-33,aye aye ye going ye
doyle-21-33,sails day
doyle-21-33,captain came aboard last night
doyle-21-34,captain
doyle-21-34,ahab
doyle-21-35,indeed
doyle-21-36,going ask questions concerning ahab heard noise deck
doyle-21-37,holloa
doyle-21-37,starbuck astir rigger
doyle-21-37,lively chief mate good man pious alive must turn saying went deck followed
doyle-21-38,clear sunrise
doyle-21-38,soon crew came board twos threes riggers bestirred mates actively engaged several shore people busy bringing various last things board
doyle-21-38,meanwhile captain ahab remained invisibly enshrined within cabin
doyle-22-0,merry christmas
doyle-22-1,length towards noon upon final ship riggers pequod hauled wharf ever charity come whale boat last gift night cap stubb second mate brother law spare bible steward two captains peleg bildad issued cabin turning chief mate peleg
doyle-22-2,mr starbuck sure everything right
doyle-22-2,captain ahab ready spoke nothing got shore eh
doyle-22-2,well call hands
doyle-22-2,muster em aft blast em
doyle-22-3,need profane words however great hurry peleg bildad away thee friend starbuck bidding
doyle-22-4,upon point starting voyage captain peleg captain bildad going high hand quarter deck joint commanders sea well appearances port
doyle-22-4,captain ahab sign yet seen cabin
doyle-22-4,idea presence means necessary getting ship weigh steering well sea
doyle-22-4,indeed proper business pilot yet completely recovered therefore captain ahab stayed
doyle-22-4,seemed natural enough especially merchant service many captains never show deck considerable time heaving anchor remain cabin table farewell merry making shore friends quit ship good pilot
doyle-22-5,much chance think matter captain peleg alive
doyle-22-5,seemed talking commanding bildad
doyle-22-6,aft ye sons cried sailors lingered main mast
doyle-22-6,mr
doyle-22-6,starbuck drive em aft
doyle-22-7,strike tent next order
doyle-22-7,hinted whalebone never pitched except port board pequod thirty years order strike tent well known next thing heaving anchor
doyle-22-8,man capstan
doyle-22-8,blood thunder
doyle-22-8,jump next command crew sprang handspikes
doyle-22-9,getting weigh station generally occupied pilot forward part ship
doyle-22-9,bildad peleg known addition officers one pilots port suspected got made pilot order save nantucket pilot ships concerned never craft bildad say might seen actively engaged looking bows approaching anchor intervals singing seemed dismal stave psalmody cheer hands windlass roared forth sort chorus girls hearty good
doyle-22-9,nevertheless three days previous bildad told profane would allowed board pequod particularly getting weigh charity sister placed small choice copy seaman berth
doyle-22-10,meantime part ship captain peleg swore astern frightful manner
doyle-22-10,almost thought would sink ship anchor could got involuntarily paused handspike told queequeg thinking perils ran starting voyage devil pilot
doyle-22-10,however thought pious bildad might found salvation spite seven hundred seventy seventh lay felt sudden sharp poke rear turning round apparition captain peleg act withdrawing leg immediate vicinity
doyle-22-10,first kick
doyle-22-11,way heave marchant service roared
doyle-22-11,spring thou sheep head spring break thy backbone
doyle-22-11,ye spring say ye spring
doyle-22-11,quohog
doyle-22-11,spring thou chap red whiskers spring scotch cap spring thou green pants
doyle-22-11,spring say ye spring eyes saying moved along windlass using leg freely bildad kept leading psalmody
doyle-22-11,thinks captain peleg must drinking something day
doyle-22-12,last anchor sails set glided
doyle-22-12,short cold christmas short northern day merged night found almost broad upon wintry ocean whose freezing spray cased us ice polished armor
doyle-22-12,long rows teeth bulwarks moonlight like white ivory tusks huge elephant vast depended bows
doyle-22-13,bildad pilot headed first watch ever anon old craft deep dived green seas sent shivering frost winds howled cordage steady notes heard
doyle-22-14,sweet fields beyond swelling flood stand dressed living green
doyle-22-14,old canaan stood rolled
doyle-22-15,never sweet words sound sweetly
doyle-22-15,full hope
doyle-22-15,spite frigid winter night boisterous atlantic spite wet feet jacket yet seemed many pleasant store meads glades eternally vernal grass shot spring remains
doyle-22-16,last gained offing two pilots needed longer
doyle-22-16,stout sail boat accompanied us began ranging alongside
doyle-22-17,curious peleg bildad affected juncture especially captain bildad
doyle-22-17,loath depart yet loath leave good ship bound long perilous voyage beyond stormy ship thousands hard dollars invested ship old shipmate sailed captain man almost old starting encounter terrors pitiless jaw loath say good bye thing every way every interest poor old bildad lingered long paced deck anxious strides ran cabin speak another farewell word came deck looked windward looked towards wide endless waters far unseen eastern continents looked towards land looked aloft looked right left looked everywhere nowhere last mechanically coiling rope upon pin convulsively grasped stout peleg hand holding lantern moment stood gazing face much say nevertheless friend peleg stand yes
doyle-22-18,peleg took like philosopher philosophy tear eye lantern came near
doyle-22-18,little run cabin deck word word starbuck chief mate
doyle-22-19,last turned comrade final sort look captain bildad come old shipmate must go
doyle-22-19,back main yard
doyle-22-19,boat ahoy
doyle-22-19,stand come close alongside
doyle-22-19,careful careful
doyle-22-19,come bildad boy say last
doyle-22-19,luck ye starbuck luck ye mr stubb luck ye mr flask good bye good luck ye day three years hot supper smoking ye old nantucket
doyle-22-19,hurrah away
doyle-22-20,god bless ye ye holy keeping men murmured old bildad almost
doyle-22-20,hope ye fine weather captain ahab may soon moving among ye pleasant sun needs ye plenty tropic voyage ye go
doyle-22-20,careful hunt ye mates
doyle-22-20,stave boats ye harpooneers good white cedar plank raised full three per
doyle-22-20,within year
doyle-22-20,forget prayers either
doyle-22-20,mr starbuck mind cooper waste spare staves
doyle-22-20,oh
doyle-22-20,sail needles green locker
doyle-22-20,whale much lord days men fair chance either rejecting heaven good
doyle-22-20,eye tierce mr stubb little leaky thought
doyle-22-20,ye touch islands mr flask beware
doyle-22-20,good bye good bye
doyle-22-20,keep cheese long hold mr starbuck spoil
doyle-22-20,careful butter twenty cents pound mind ye
doyle-22-21,come come captain bildad stop away peleg hurried side dropt boat
doyle-22-22,ship boat diverged cold damp night breeze blew screaming gull flew overhead two hulls wildly rolled gave three heavy hearted cheers blindly plunged like fate lone atlantic
doyle-23-0,lee shore
doyle-23-1,chapters back one bulkington spoken tall newlanded mariner encountered new bedford inn
doyle-23-2,shivering winter night pequod thrust vindictive bows cold malicious waves see standing helm bulkington
