doc_label,doc_content
doyle-27-9,man little lamb dear daughter ate bread drank cup lay bosom mistake bloody blunder mine
doyle-27-9,ever forgive
doyle-27-10,reader forgave moment spot
doyle-27-10,deep remorse eye true pity tone energy manner besides unchanged love whole look mien forgave words heart 's core
doyle-27-11,know jane
doyle-27-11,ere long inquired wondering suppose continued silence result rather weakness
doyle-27-12,yes sir
doyle-27-13,tell roundly sharply n't spare
doyle-27-14,tired sick
doyle-27-14,want water
doyle-27-14,heaved sort shuddering sigh taking arms carried downstairs
doyle-27-14,first know room borne cloudy glazed sight presently felt reviving warmth fire summer become cold chamber
doyle-27-14,put wine lips tasted revived ate something offered soon
doyle-27-14,library sitting chair quite near
doyle-27-14,go life without sharp pang well thought make effort heart strings rending among rochester 's
doyle-27-14,must leave appears
doyle-27-14,want leave leave
doyle-27-15,jane
doyle-27-16,much better sir shall well soon
doyle-27-17,taste wine jane
doyle-27-18,obeyed put glass table stood looked attentively
doyle-27-18,suddenly turned away inarticulate exclamation full passionate emotion kind walked fast room came back stooped towards kiss remembered caresses forbidden
doyle-27-18,turned face away put aside
doyle-27-19,exclaimed hastily
doyle-27-19,oh know
doyle-27-19,wo n't kiss husband bertha mason
doyle-27-19,consider arms filled appropriated
doyle-27-20,rate neither room claim sir
doyle-27-21,jane
doyle-27-21,spare trouble much talking answer wife already reply
doyle-27-21,guess rightly
doyle-27-22,yes
doyle-27-23,think must strange opinion must regard base low love order draw snare deliberately laid honour self respect
doyle-27-23,say
doyle-27-23,say nothing first place faint still enough draw breath second place accustom accuse besides flood gates tears opened rush spoke much desire expostulate make scene thinking act talking consider use
doyle-27-23,know guard
doyle-27-24,sir wish act voice warned sentence
doyle-27-25,sense word mine scheming destroy
doyle-27-25,good married man married man shun keep way refused kiss
doyle-27-25,intend make complete stranger live roof adele 's governess ever say friendly word ever friendly feeling say 'that man nearly made mistress must ice rock ice rock accordingly become
doyle-27-26,cleared voice reply changed sir must change doubt avoid feeling continual recollections associations way adele must new governess sir
doyle-27-27,oh adele go school settled already mean torment hideous associations recollections thornfield hall accursed place insolent vault offering living death light open sky narrow stone hell real fiend worse imagine
doyle-27-27,jane shall stay wrong ever bring thornfield hall knowing haunted
doyle-27-27,charged conceal ever saw knowledge curse place merely feared adele never governess stay knew inmate plans permit remove maniac elsewhere though possess old house ferndean manor even retired hidden lodged safely enough scruple situation heart wood made conscience recoil arrangement
doyle-27-27,probably damp walls soon eased charge villain vice mine tendency even hate
doyle-27-28,mad woman 's neighbourhood however something covering child cloak laying near tree demon 's vicinage poisoned always
doyle-27-28,'ll shut thornfield hall 'll nail front door board lower windows 'll give mrs poole two hundred year live wife term fearful hag grace much money shall son keeper retreat bear company give aid wife prompted familiar burn people beds night bite flesh bones
doyle-27-29,sir interrupted inexorable unfortunate lady speak hate vindictive antipathy
doyle-27-29,cruel help mad
doyle-27-30,jane little darling call n't know talking mad hate
doyle-27-30,mad think hate
doyle-27-31,indeed sir
doyle-27-32,mistaken know nothing nothing sort love capable
doyle-27-32,every flesh dear pain sickness still dear
doyle-27-32,mind treasure broken treasure still arms confine strait waistcoat grasp even fury charm flew wildly woman morning receive embrace least fond restrictive
doyle-27-32,shrink disgust quiet moments nurse hang untiring tenderness though gave smile return never weary gazing eyes though longer ray recognition
doyle-27-32,follow train ideas
doyle-27-32,talking removing thornfield
doyle-27-32,know prepared prompt departure morrow shall go
doyle-27-32,ask endure night roof jane farewell terrors ever
doyle-27-32,place repair secure hateful reminiscences unwelcome intrusion even falsehood
doyle-27-33,take adele sir interrupted companion
doyle-27-34,mean jane
doyle-27-34,told send adele school want child companion child french dancer 's bastard
doyle-27-34,importune
doyle-27-34,say assign adele companion
doyle-27-35,spoke retirement sir retirement solitude dull dull
doyle-27-36,solitude
doyle-27-36,solitude
doyle-27-36,reiterated irritation
doyle-27-36,must come explanation
doyle-27-36,n't know sphynx expression forming countenance
doyle-27-36,share solitude
doyle-27-36,understand
doyle-27-37,shook head required degree courage excited becoming even risk mute sign
doyle-27-37,walking fast room stopped suddenly rooted spot
doyle-27-37,looked long hard turned eyes fixed fire tried assume maintain quiet collected aspect
doyle-27-38,jane 's character last speaking calmly look expected speak
doyle-27-38,silk run enough always knew come knot puzzle
doyle-27-38,endless trouble
doyle-27-38,god
doyle-27-38,long exert fraction samson 's strength break entanglement
doyle-27-39,recommenced walk soon stopped
doyle-27-40,jane
doyle-27-40,hear reason
doyle-27-40,stooped approached lips ear wo n't 'll try violence
doyle-27-40,voice hoarse look man burst bond headlong wild license
doyle-27-40,saw another moment impetus frenzy able nothing
doyle-27-40,present passing second control restrain movement flight fear sealed doom
doyle-27-40,afraid least
doyle-27-40,felt inward power sense influence supported
doyle-27-40,crisis perilous without charm indian perhaps feels slips rapid
doyle-27-40,took hold clenched loosened fingers
doyle-27-41,sit 'll talk long hear say whether reasonable
doyle-27-42,sat get leave speak directly
doyle-27-42,struggling tears taken great pains repress knew weep
doyle-27-42,however considered well let flow freely long liked
doyle-27-42,flood annoyed much better
doyle-27-42,gave way cried heartily
doyle-27-43,soon heard earnestly entreating composed
doyle-27-43,passion
doyle-27-44,angry jane love well little pale face resolute frozen look endure
doyle-27-44,hush wipe eyes
doyle-27-45,softened voice announced subdued turn became calm
doyle-27-45,made effort rest head shoulder permit
doyle-27-45,draw
doyle-27-46,jane
doyle-27-46,jane
doyle-27-46,accent bitter sadness thrilled along every nerve n't love
doyle-27-46,station rank wife valued
doyle-27-46,think become husband recoil touch toad ape
doyle-27-47,words cut say
doyle-27-47,ought probably done nothing sense remorse thus feelings control wish drop balm wounded
doyle-27-48,love ever must show indulge feeling last must express
doyle-27-49,last jane
doyle-27-49,think live daily still love always cold distant
doyle-27-50,sir certain therefore way furious mention
doyle-27-51,oh mention
doyle-27-51,storm art weeping
doyle-27-52,rochester must leave
doyle-27-53,long jane
doyle-27-53,minutes smooth hair somewhat dishevelled face looks feverish
doyle-27-54,must leave adele thornfield
doyle-27-54,must part whole life must begin new existence among strange faces strange scenes
doyle-27-55,course told
doyle-27-55,pass madness parting
doyle-27-55,mean must become part
doyle-27-55,new existence right shall wife married
doyle-27-55,shall mrs rochester
doyle-27-55,shall keep long live
doyle-27-55,shall go place south france whitewashed villa shores
doyle-27-55,shall live happy guarded innocent life
doyle-27-55,never fear wish error make mistress
doyle-27-55,shake head
doyle-27-55,jane must reasonable truth shall become frantic
doyle-27-56,voice quivered large nostrils eye still dared speak
doyle-27-57,sir wife living fact acknowledged morning
doyle-27-57,lived desire mistress say otherwise false
doyle-27-58,jane gentle tempered man forget long cool
doyle-27-58,pity put finger pulse feel beware
doyle-27-59,wrist offered blood cheek lips growing livid distressed hands
doyle-27-59,agitate thus deeply abhorred cruel yield question
doyle-27-59,human beings instinctively driven utter extremity looked aid higher man words god help
doyle-27-59,burst involuntarily lips
doyle-27-60,fool
doyle-27-60,cried rochester suddenly
doyle-27-60,keep telling married explain
doyle-27-60,forget knows nothing character woman circumstances union
doyle-27-60,oh certain jane agree opinion knows know
doyle-27-60,put mine janet may evidence touch well sight prove near words show real state case
doyle-27-60,listen
doyle-27-61,yes sir hours
doyle-27-62,ask minutes
doyle-27-62,jane ever hear know eldest son house brother older
doyle-27-63,remember mrs fairfax told
doyle-27-64,ever hear father man
doyle-27-65,understood something effect
doyle-27-66,well jane resolution keep property together bear idea dividing estate leaving fair portion resolved go brother rowland
doyle-27-66,little endure son poor man
doyle-27-66,must provided wealthy marriage
doyle-27-66,sought partner
doyle-27-66,mason west india merchant old acquaintance
doyle-27-66,certain possessions real vast made inquiries
doyle-27-66,mason found son daughter learned give latter fortune thirty thousand pounds sufficed
doyle-27-66,left college sent jamaica bride already
doyle-27-66,father nothing money told miss mason boast spanish town beauty lie
doyle-27-66,found fine woman style blanche ingram tall dark majestic
doyle-27-66,family wished secure good race
doyle-27-66,showed parties splendidly dressed
doyle-27-66,seldom saw alone little private conversation
doyle-27-66,flattered lavishly displayed pleasure charms accomplishments
doyle-27-66,men circle seemed admire envy
doyle-27-66,dazzled stimulated senses excited ignorant raw inexperienced thought loved
doyle-27-66,folly society youth hurry man commission
doyle-27-66,relatives encouraged piqued marriage achieved almost knew
doyle-27-66,oh respect think act
doyle-27-66,agony inward contempt masters
